declaration	owner_module	visibility	selected_owner	closure_role
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_zero_start_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_zero_start_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completed_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_of_initialRowMax_abs_b_mono_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_of_initialRowMax_abs_b_mono_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_completion_preservation_accumulated_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_completion_preservation_accumulated_error_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_completion_preservation_accumulated_error_rows_nonzero_source_initial_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_source_initial_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_source_initial_of_initialRowMax_abs_b_sorted_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_stage_swaps_activeRatioMax_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
NumStability.theorem20_7_deltaEntries_bound_all_of_h19_row_sorting_active_signed_stage_row_sorted_completion_preservation_accumulated_error_rows_nonzero_source_initial_zero_start_zero_budget_of_initialRowMax_abs_b_mono_of_activeMaxPivotColumn_stage_swaps_activeRatioMax_le_of_abs_b_le_nat	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	public	NumStability.Analysis.Perturbation.LeastSquares.Equality.RowwiseBackwardError	whole-owner component; no cross-destination split
