module	role	import_order	lean_import_line	provenance
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	20	import NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	21	import NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	22	import NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.KahanMatrix	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	23	import NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.ScaledStage	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	24	import NumStability.Algorithms.LinearSystems.Cholesky.RoundedFactorization.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	25	import NumStability.Analysis.FirstOrder.AsymptoticFamilies	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	26	import NumStability.Analysis.MatrixNorms.EntrywiseAbsolute.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	27	import NumStability.Analysis.MatrixNorms.SpectralExtrema.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	28	import NumStability.Analysis.MatrixSpectral	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	29	import NumStability.Analysis.Rounding	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	30	import NumStability.FloatingPoint.Model	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	31	import NumStability.Source.Higham.Chapter09.DoolittleClosure	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	32	import NumStability.Source.Higham.Chapter09.Problems	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	33	import NumStability.Source.Higham.Chapter09.Section01	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	34	import NumStability.Source.Higham.Chapter09.Section02	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	35	import NumStability.Source.Higham.Chapter09.Section03	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	36	import NumStability.Source.Higham.Chapter09.Section04	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	37	import NumStability.Source.Higham.Chapter09.Section05	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	38	import NumStability.Source.Higham.Chapter09.Section06	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	39	import NumStability.Source.Higham.Chapter09.Section08	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	40	import NumStability.Source.Higham.Chapter09.Section10	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	41	import NumStability.Source.Higham.Chapter09.Section11	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	42	import NumStability.Source.Higham.Chapter10.Equation07.AbsoluteFactorNorm.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	43	import NumStability.Source.Higham.Chapter10.Equation29.Mathias.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	44	import NumStability.Source.Higham.Chapter10.Equation30.ComplexPositiveDefinite.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	45	import NumStability.Source.Higham.Chapter10.Lemma11.PivotSequenceStability.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	46	import NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.CompletePivotingBound	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	47	import NumStability.Source.Higham.Chapter10.Lemma13.KahanSharpness.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	48	import NumStability.Source.Higham.Chapter10.Problem01.PositiveSemidefiniteEntries.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	49	import NumStability.Source.Higham.Chapter10.Problem04.UnpivotedGrowth.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	50	import NumStability.Source.Higham.Chapter10.Problem08.LeadingMinorsCounterexample.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	51	import NumStability.Source.Higham.Chapter10.Section01.Factorization.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	52	import NumStability.Source.Higham.Chapter10.Section02.ErrorAnalysis.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	53	import NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	54	import NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Existence	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	55	import NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.PivotingAndScaling.Results	route_dag
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	56	import NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.SchurComplement	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	57	import NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.Termination	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	58	import NumStability.Source.Higham.Chapter10.Section03.PositiveSemidefinite.WNormBound	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	59	import NumStability.Source.Higham.Chapter10.Section04.PositiveDefiniteSymmetricPart.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	60	import NumStability.Source.Higham.Chapter10.Theorem06.RoundedCholesky.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	61	import NumStability.Source.Higham.Chapter10.Theorem07.FailureVacuity.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	62	import NumStability.Source.Higham.Chapter10.Theorem08.ComponentwisePerturbation.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	63	import NumStability.Source.Higham.Chapter10.Theorem08.NormwiseDiscrepancy.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	64	import NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Endpoints	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	65	import NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.Equation22	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	66	import NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.PsdErrorAnalysis	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	67	import NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.RankSensitiveError.Bounds	route_dag
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	68	import NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SourceError	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SchurPerturbation.Family	produced_destination	69	import NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SourceSuccess	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	1	import Mathlib.Algebra.BigOperators.Field	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	2	import Mathlib.Algebra.BigOperators.Group.Finset.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	3	import Mathlib.Algebra.Order.BigOperators.Group.Finset	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	4	import Mathlib.Data.Complex.Basic	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	5	import Mathlib.Data.Real.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	6	import Mathlib.Data.Real.Sqrt	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	7	import Mathlib.LinearAlgebra.Matrix.Block	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	8	import Mathlib.LinearAlgebra.Matrix.NonsingularInverse	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	9	import Mathlib.LinearAlgebra.Matrix.Rank	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	10	import Mathlib.Tactic.FieldSimp	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	11	import Mathlib.Tactic.Linarith	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	12	import Mathlib.Tactic.Ring	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	13	import NumStability.Algorithms.Cholesky.CholeskyDemmel	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	14	import NumStability.Algorithms.Cholesky.CholeskyFl	c0004_direct+route_dag
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	15	import NumStability.Algorithms.Cholesky.CholeskyNonsym	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	16	import NumStability.Algorithms.Cholesky.CholeskySpec	c0004_direct+c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	17	import NumStability.Algorithms.LU.GaussianElimination	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	18	import NumStability.Algorithms.LinearSystems.Cholesky.ErrorAnalysis.Certificates	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	19	import NumStability.Algorithms.LinearSystems.Cholesky.Perturbation.Basic	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	20	import NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.Basic	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	21	import NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.KahanMatrix	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	22	import NumStability.Algorithms.LinearSystems.Cholesky.PositiveSemidefinite.ScaledStage	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	23	import NumStability.Analysis.MatrixNorms.EntrywiseAbsolute.Basic	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	24	import NumStability.Analysis.MatrixNorms.SpectralExtrema.Basic	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	25	import NumStability.Analysis.MatrixNorms.SpectralExtrema.PrincipalSubmatrices.Bounds	route_dag
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	26	import NumStability.Analysis.MatrixSpectral	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	27	import NumStability.Analysis.Rounding	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	28	import NumStability.FloatingPoint.Model	c0004_expanded
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	29	import NumStability.Source.Higham.Chapter09.Problems	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	30	import NumStability.Source.Higham.Chapter09.Section01	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	31	import NumStability.Source.Higham.Chapter09.Section02	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	32	import NumStability.Source.Higham.Chapter09.Section03	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	33	import NumStability.Source.Higham.Chapter09.Section04	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	34	import NumStability.Source.Higham.Chapter09.Section05	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	35	import NumStability.Source.Higham.Chapter09.Section06	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	36	import NumStability.Source.Higham.Chapter09.Section08	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	37	import NumStability.Source.Higham.Chapter09.Section10	c0004_direct
NumStability.Source.Higham.Chapter10.Theorem14.CompletePivotedPSD.SuccessfulRun.StageBounds	produced_destination	38	import NumStability.Source.Higham.Chapter09.Section11	c0004_direct
