module	path	base_blob_oid	current_tier	debt_flags	phase_scope	lane_id	wave_id	planned_actions	rationale
NumStability.Source.Higham.Chapter17.Results.Equation08.GeometricSummability	NumStability/Source/Higham/Chapter17/Results/Equation08/GeometricSummability.lean	5200ba9fe4015fcd6bed0ed60629c26ebeca059b	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Equation12.AttainedPartialSumBound	NumStability/Source/Higham/Chapter17/Results/Equation12/AttainedPartialSumBound.lean	5e00b10f63e8bcb66bbf1a71498e6c324fa0d88c	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Equation15.UniformForwardBound	NumStability/Source/Higham/Chapter17/Results/Equation15/UniformForwardBound.lean	fb230b6c7069d688f9761e7d90414222137d4456	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Equation16.JacobiForwardBound	NumStability/Source/Higham/Chapter17/Results/Equation16/JacobiForwardBound.lean	e56ff3ff3223cb72237a8c893586a6b7cf0cad59	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Equation17.SORForwardBound	NumStability/Source/Higham/Chapter17/Results/Equation17/SORForwardBound.lean	32c4a431296b238c8695dc6eb7e6ed7fea4b05a3	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Equation20.DiagonalizableBounds	NumStability/Source/Higham/Chapter17/Results/Equation20/DiagonalizableBounds.lean	06d05c230cad880597ef8c734689ee6692f5f570	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Equation20.ResidualSigmaEnvelope	NumStability/Source/Higham/Chapter17/Results/Equation20/ResidualSigmaEnvelope.lean	509de58902724e91eaef26bf3b4eaef0e5e0a2b3	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Equation27.SingularErrorSplit	NumStability/Source/Higham/Chapter17/Results/Equation27/SingularErrorSplit.lean	839f8beaf465758a4cd4890fc2dd665de9c4ae8b	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Equation29.SingularBounds	NumStability/Source/Higham/Chapter17/Results/Equation29/SingularBounds.lean	588f0658aa917b9540eb345216283d6f6f8f48dd	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Section01.RoundedExecution	NumStability/Source/Higham/Chapter17/Results/Section01/RoundedExecution.lean	0220d3463eef537205e4ae6ddf558513c069b94b	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Section04.DrazinConsequences	NumStability/Source/Higham/Chapter17/Results/Section04/DrazinConsequences.lean	80d147f2554aced365cdb4c36099b2d009c20e66	source	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Results.Series	NumStability/Source/Higham/Chapter17/Results/Series.lean	58c435df019f5e3c7ca5830fd2606ebe5d603e2f	aggregate	-	already_complete	-	-	-	Added and accepted at C0001 through M01/R01 immutable delivery and reviewed integration.
NumStability.Source.Higham.Chapter17.Section02.ScaleIndependence.Results	NumStability/Source/Higham/Chapter17/Section02/ScaleIndependence/Results.lean	4cffd2444ade481a7111b99bb884b33a9c7c3da5	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter17.Section04.PrintedConclusions.Results	NumStability/Source/Higham/Chapter17/Section04/PrintedConclusions/Results.lean	b3061ae89ba93d24831f1d52e367d0a44fcebf56	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18	NumStability/Source/Higham/Chapter18.lean	f2bbe404631cdeb262a1a3779ef8972a7a5369be	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01	NumStability/Source/Higham/Chapter18/Section01.lean	6741228872d66dbe31b354e1288566caaa52e081	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds.lean	d501df6fe98313c3f90a7c1252157f54aa8d25f4	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.Equations04And05	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/Equations04And05.lean	84e604f4b0f0b9e61c9cfbed5edd5e2ec318fd8e	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.Equations04And05.All	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/Equations04And05/All.lean	43389cbf96c205b5e2766d04a6977a565541d569	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.Equations04And05.Equation05Primary	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/Equations04And05/Equation05Primary.lean	859dc98ff6a565f17f09253ea033859ae1e1a714	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.Equations04And05.LpDiagonal	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/Equations04And05/LpDiagonal.lean	0b09f85a6331c6622bd2a5e80b15638e353daf66	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.Equations04And05.LpJordan	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/Equations04And05/LpJordan.lean	3ae682134ce9f1dbdb5d9a07a7404a21241bed5e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.Equations04And05.RealDiagonal	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/Equations04And05/RealDiagonal.lean	349777b9e119c73337cebee55ec948e61da9ea24	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.Equations04And05.RealJordan	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/Equations04And05/RealJordan.lean	bdb44e78d62435c7ade36db8efd83ba47941faa5	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds.lean	9bce88846ad7a04d88cc5c4d8bfa1e8b5c7f1ae9	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.All	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/All.lean	43ade32ec976f9143dbac9779e49f0dc7a41ff04	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.BaiDemmelGu	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/BaiDemmelGu.lean	be500383140080ac302c454cf3f47524241d2f70	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.BaiDemmelGuDistance	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/BaiDemmelGuDistance.lean	aa943fdcb9df84a589c622ff1ab8dcae58a1933f	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.BergerHermitian	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/BergerHermitian.lean	cfe5e3e25125115c98ce37044354651e0b03e196	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.Gautschi	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/Gautschi.lean	075588c8f1b7664304ba23354dc740f9244bc022	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.HenriciDeparture	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/HenriciDeparture.lean	9bd3bc68bc5f1362281d6d698c400de31c044514	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.HenriciExtremal	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/HenriciExtremal.lean	62c2b2d5f41fa36fe6244970e5c20bff6f1eeb88	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.HenriciImprovedConstant	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/HenriciImprovedConstant.lean	111e854fc014068a18d4b3aa76a3adeec02a2818	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.HenriciSharpConstant	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/HenriciSharpConstant.lean	00a94cdf81d895e65d33728975a68a17d1523310	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.Kreiss	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/Kreiss.lean	06ba320fae95abbf935262bd28bd3913700b28e9	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.Laszlo	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/Laszlo.lean	66b76e464fd146c1dfe68d92613fdbd918a98ba0	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.NumericalRadius	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/NumericalRadius.lean	a6c4c39b20038b235b950b2b283b032a1a3f3938	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.SpijkerKreiss	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/SpijkerKreiss.lean	4fcf58c8a14503a8d4c8cbba5dfc7e83ed54dd99	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.SpijkerProjectionIntegral	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/SpijkerProjectionIntegral.lean	33e22a2cd3cccc23d87eac2606c83479556e358c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.MatrixPowerBounds.NamedBounds.SpijkerRational	NumStability/Source/Higham/Chapter18/Section01/MatrixPowerBounds/NamedBounds/SpijkerRational.lean	5de4136a67efd9cb266f87a9051a6bf87ddfba3f	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.SchurDecomposition.All	NumStability/Source/Higham/Chapter18/Section01/SchurDecomposition/All.lean	a98c1d2a18ec3c136a7441ac49b548d35e3d257c	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section01.SchurDecomposition.ComplexTriangulation	NumStability/Source/Higham/Chapter18/Section01/SchurDecomposition/ComplexTriangulation.lean	23ddfd264a07a849034167cc2a8844400fef88d8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02	NumStability/Source/Higham/Chapter18/Section02.lean	de4e97281030a877e3c94139b2f37f44baa9a753	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers.lean	53e6a9a33ab8f9a23f8c6ba0852eac5d91ec892a	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14.lean	444381f3c8d5ae3923aad60f5a10fa07bb30d3ca	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.All	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/All.lean	bc01e299dd7b37e511966b70fece6b65b4b37de6	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComplexSimilarity	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/ComplexSimilarity.lean	9fe71a098a74fe5acf2419904f10f081375fce1e	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ComputedIteration	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/ComputedIteration.lean	b8c06d7b97282c18c20abd3d97afc886760b4902	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.DunfordResidue	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/DunfordResidue.lean	f3e076ccbf48f53c492e30a558788133541bf46c	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.PowerBound	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/PowerBound.lean	cc8fcf11c6357c499e089695c2db1099633c5aff	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.PseudospectralLowerBound	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/PseudospectralLowerBound.lean	8a0b226a2bf8e73b3ccc525d8a83f8d76f61a60f	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.PseudospectralRadius	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/PseudospectralRadius.lean	ea245e1a39df13d7e5077860adfba4068f9879a2	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ResolventCalculus	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/ResolventCalculus.lean	83aa85fcc7148e85cf86c214d7935dca5962e75b	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Equations08To14.ResolventLowerBound	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Equations08To14/ResolventLowerBound.lean	2b901e10a462bb30417b547558e32a51142d9895	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Theorems01And02.lean	24f5c08fa461936336b1480f795faf6e7b268beb	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.All	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Theorems01And02/All.lean	d6746ca8fdfb4b2cb2b37d3aef6d4719e48b340d	aggregate	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.ComplexJordan	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Theorems01And02/ComplexJordan.lean	e534c253d85bbd8f21fffffb33cb8d6b32f7dcb4	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.PseudospectralCriterion	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Theorems01And02/PseudospectralCriterion.lean	429563e89a50df816dcfd3d8f26d862c97292d06	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.PseudospectralPackaging	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Theorems01And02/PseudospectralPackaging.lean	35fdbeb2a2e0fcba64ae3a0976cc2f25241c29b4	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.RealCases	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Theorems01And02/RealCases.lean	8ac97636637f4c047380d430276277ebed402276	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.RealJordan	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Theorems01And02/RealJordan.lean	10809e8e1d5ee6ae601068e35c89962f8ff09bf9	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter18.Section02.FinitePrecisionPowers.Theorems01And02.SpectralCriterion	NumStability/Source/Higham/Chapter18/Section02/FinitePrecisionPowers/Theorems01And02/SpectralCriterion.lean	677e5eddda2e2d849f9c24dd72ccf190a9d8db37	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter19	NumStability/Source/Higham/Chapter19.lean	0719fb26012eb2d84d06ee258ae7acc0691a3ffc	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter19.Algorithm11.CGSRounded	NumStability/Source/Higham/Chapter19/Algorithm11/CGSRounded.lean	0969477471b8d85b86c1788299b692bb69e34d4f	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter19.Algorithm12.MGSClosure	NumStability/Source/Higham/Chapter19/Algorithm12/MGSClosure.lean	b6dfae064f893d742a41789da31407ac20ee8641	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter19.Algorithm12.MGSNonbreakdown	NumStability/Source/Higham/Chapter19/Algorithm12/MGSNonbreakdown.lean	66b02d5c7eb64e8c7b68e1505f24aa6e4614b305	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter19.Algorithm12.MGSPaddedClosure	NumStability/Source/Higham/Chapter19/Algorithm12/MGSPaddedClosure.lean	61d5d26ad783e26f3965f9168857a3cd134c44a8	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter19.Algorithm12.MGSRepair	NumStability/Source/Higham/Chapter19/Algorithm12/MGSRepair.lean	8bb5173ab7585d6e164977b8c600328005aa0a07	source	-	already_complete	-	-	-	-
NumStability.Source.Higham.Chapter19.Algorithm12.MGSRounded	NumStability/Source/Higham/Chapter19/Algorithm12/MGSRounded.lean	61dd5e22df69cdf82f122822fc5c718e3a231f27	source	-	already_complete	-	-	-	-
